cell,rotation,estimate
689300528,330,6.4230575807025455e-06
689300528,340,1.1623444866998064e-06
689300528,350,4.055846032831317e-06
689300528,40,1.358289573941082e-06
689300528,50,1.9026375219654925e-06
689300528,60,1.2135755215275941e-05
689300528,70,2.7214015259611816e-05
689300528,80,2.8772043725173278e-05
689300528,90,2.3070476388161044e-05
689306818,0,6.429943384315357e-05
689306818,10,6.845340234362008e-05
689306818,100,0.00018361407450574044
689306818,110,0.00017615251393994302
689306818,120,0.00016298955254330798
689306818,130,0.00012356956555303547
689306818,140,8.804551395002206e-05
689306818,150,6.792220436122791e-05
689306818,160,5.549430947884256e-05
689306818,170,4.828362488127983e-05
689306818,180,3.823207118613274e-05
689306818,190,2.7269217227609292e-05
689306818,20,7.673841217909964e-05
689306818,200,2.0700387046644387e-05
689306818,210,3.199829725567679e-05
689306818,220,5.325361113292916e-05
689306818,230,7.532698280264224e-05
689306818,240,9.853788913962951e-05
689306818,250,0.00011093500811417704
689306818,260,0.00012674117874880112
689306818,270,0.0001305966480504114
689306818,280,0.00012589583985390024
689306818,290,0.00011213882366609466
689306818,30,7.65283446079259e-05
689306818,300,8.593349810509786e-05
689306818,310,7.681020595602997e-05
689306818,320,7.966115896385116e-05
689306818,330,7.581751593708792e-05
689306818,340,7.279511908698193e-05
689306818,350,6.399912000870921e-05
689306818,40,7.150072393626084e-05
689306818,50,7.476895665430547e-05
689306818,60,8.073401567234701e-05
689306818,70,0.00010924592857935536
689306818,80,0.00013945627033922498
689306818,90,0.0001688552866702356
689309060,0,3.3639905680297815e-05
689309060,10,8.317277565753383e-06
689309060,100,7.952636667795114e-05
689309060,110,8.390862184406281e-05
689309060,120,8.981391251064569e-05
689309060,130,7.496096481950641e-05
689309060,140,5.9125010613015336e-05
689309060,150,4.3262138600991897e-05
689309060,160,4.1208455814375084e-05
689309060,170,4.350777595480592e-05
689309060,180,5.1696994007180725e-05
689309060,190,6.83644719875849e-05
689309060,20,5.8476627546614134e-06
689309060,200,8.517592541494892e-05
689309060,210,0.0001331481464016621
689309060,220,0.00015673672407699567
689309060,230,0.00017738594951518258
689309060,240,0.00020306710127834457
689309060,250,0.00021800320393906071
689309060,260,0.0002259871068138257
689309060,270,0.0002194195990730754
689309060,280,0.00020360279428251456
689309060,290,0.0002003515377691131
689309060,30,1.43706096902162e-05
689309060,300,0.00018350696003968723
689309060,310,0.00015498747384590326
689309060,320,0.00013488309740811885
689309060,330,0.00011413600037201708
689309060,340,8.505444914342143e-05
689309060,350,5.920742294711091e-05
689309060,40,4.1865354016328276e-05
689309060,50,3.873588129825349e-05
689309060,60,3.576209625737086e-05
689309060,70,1.940924274232417e-05
689309060,80,3.364313363227975e-06
689309060,90,4.033949415758453e-05
689312221,0,8.116386642809238e-05
689312221,10,7.593099751771456e-05
689312221,100,3.8693835660865786e-05
689312221,110,5.309048061440572e-05
689312221,120,6.282906068832134e-05
689312221,130,6.481354669458612e-05
689312221,140,6.238001226763307e-05
689312221,150,5.740945275184548e-05
689312221,160,5.163516074669037e-05
689312221,170,5.184147116734421e-05
689312221,180,4.6718128734197716e-05
689312221,190,4.487287865185043e-05
689312221,20,6.816660409111616e-05
689312221,200,3.620939560422625e-05
689312221,210,2.476679901821051e-05
689312221,220,6.405041201550679e-06
689312221,230,1.7944556369717207e-05
689312221,240,3.754016607367932e-05
689312221,250,5.851815579666517e-05
689312221,260,8.587509811511289e-05
689312221,270,0.00010762763917182122
689312221,280,0.00012753864754008927
689312221,290,0.0001393233093477733
689312221,30,6.106595523612375e-05
689312221,300,0.00014219454653103335
689312221,310,0.00013513342102036284
689312221,320,0.00012601924534418532
689312221,330,0.00011501269082600193
689312221,340,0.00010095186742797322
689312221,350,9.24275217741541e-05
689312221,40,4.7394839785154814e-05
689312221,50,2.8065547626459794e-05
689312221,60,1.6162252897485043e-05
689312221,70,5.493048955433697e-06
689312221,80,1.2500215677307162e-05
689312221,90,2.33575826993966e-05
689323433,0,2.2886529325727775e-05
689323433,10,1.3878283651067974e-05
689323433,100,6.801157799031184e-05
689323433,110,4.6471177205014486e-05
689323433,120,3.5165416066581246e-05
689323433,130,1.432777365703963e-05
689323433,140,1.908050830374221e-06
689323433,150,1.2161126643047514e-05
689323433,160,2.1202006144718053e-05
689323433,170,2.4552705301105047e-05
689323433,180,3.0199118961376963e-05
689323433,190,3.85930416870301e-05
689323433,20,1.2459142115063557e-06
689323433,200,5.438400634898347e-05
689323433,210,7.328573300328048e-05
689323433,220,8.316258261489197e-05
689323433,230,9.827529168157793e-05
689323433,240,0.00011569441448499814
689323433,250,0.00013337934108842897
689323433,260,0.00014853872253422877
689323433,270,0.00015115157518191916
689323433,280,0.00014208531741947703
689323433,290,0.0001222425678014079
689323433,30,1.8668324078129802e-05
689323433,300,0.00010927175584629073
689323433,310,8.361472849382026e-05
689323433,320,6.141414438016102e-05
689323433,330,4.573608927212378e-05
689323433,340,3.3181141516410996e-05
689323433,350,2.8781359208640796e-05
689323433,40,2.1957846047404105e-05
689323433,50,3.1613289802224465e-05
689323433,60,4.8522613956698565e-05
689323433,70,6.573801408605493e-05
689323433,80,7.93956732398697e-05
689323433,90,7.85687807540014e-05
689360253,0,9.624993497000747e-05
